,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine_CC,Power_bhp,Seats,Price_Lakh,Manufacturer
5320,4,7523,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.15,Volkswagen
5321,6,34670,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.9,Maruti
5322,4,30000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,Hyundai
5323,3,17000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,31.0,Ford
5324,5,59261,Diesel,Manual,First,24.0,1186.0,73.97,5.0,4.25,Hyundai
5325,4,65210,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.48,Maruti
5326,4,19000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.25,Hyundai
5327,8,50000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.0,Maruti
5328,5,47000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,29.5,BMW
5329,13,75000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,1.49,Honda
5330,7,54534,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.65,Hyundai
5331,2,13000,Diesel,Manual,First,23.0,1498.0,98.96,5.0,10.9,Ford
5332,5,48808,Petrol,Manual,First,23.1,998.0,67.04,5.0,4.3,Maruti
5333,8,63001,Diesel,Manual,Second,20.77,1248.0,88.76,7.0,6.11,Maruti
5334,5,64771,Diesel,Manual,First,12.8,2494.0,102.0,8.0,15.5,Toyota
5335,4,34634,Petrol,Manual,First,17.8,1497.0,117.3,5.0,6.9,Honda
5336,8,69242,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.69,Maruti
5337,9,33292,Petrol,Manual,First,18.5,1197.0,85.8,5.0,3.19,Maruti
5338,8,55000,Petrol,Automatic,Second,15.0,1396.0,98.6,5.0,3.75,Hyundai
5339,1,1000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,8.6,Hyundai
5340,9,80000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.85,Honda
5341,4,65003,Diesel,Automatic,First,13.6,4134.0,382.0,5.0,67.83,Porsche
5342,1,16573,Petrol,Manual,First,17.8,1198.0,86.7,5.0,9.31,Honda
5343,12,152633,Petrol,Automatic,First,12.9,1799.0,130.0,5.0,3.0,Honda
5344,5,53000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.5,Hyundai
5345,3,50129,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.3,Hyundai
5346,7,63716,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,23.0,Audi
5347,2,11000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.35,Maruti
5348,8,115000,Diesel,Automatic,Third,15.06,1995.0,177.0,5.0,10.0,BMW
5349,7,63265,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.95,Hyundai
5350,4,20000,Diesel,Manual,First,21.66,1498.0,108.62,5.0,6.75,Volkswagen
5351,10,79000,Petrol,Manual,Third,16.47,1198.0,73.9,5.0,2.44,Volkswagen
5352,5,41000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.85,Maruti
5353,5,26323,Petrol,Automatic,First,17.21,1197.0,103.5,5.0,7.4,Volkswagen
5354,4,76000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.8,Hyundai
5355,12,69972,Petrol,Manual,First,13.5,1799.0,130.0,5.0,3.8,Honda
5356,12,69000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,2.7,Honda
5357,4,65000,Diesel,Manual,First,15.96,2523.0,62.1,7.0,7.21,Mahindra
5358,4,29512,Petrol,Manual,First,17.4,1497.0,117.3,5.0,7.9,Honda
5359,3,51000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,4.2,Hyundai
5360,6,58003,Diesel,Manual,First,19.01,1461.0,108.45,5.0,5.75,Renault
5361,7,56500,Petrol,Automatic,First,16.98,998.0,66.1,5.0,3.45,Maruti
5362,6,29063,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,25.75,Audi
5363,2,46811,Diesel,Manual,First,16.0,2179.0,140.0,7.0,16.59,Mahindra
5364,6,31897,Petrol,Manual,First,18.06,1198.0,74.96,5.0,4.69,Renault
5365,11,52100,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,7.5,BMW
5366,4,73000,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.5,Toyota
5367,11,31423,Petrol,Manual,First,17.0,1497.0,118.0,5.0,1.99,Honda
5368,6,75180,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.25,Maruti
5369,7,75000,Diesel,Manual,Second,19.64,1461.0,108.45,5.0,5.4,Renault
5370,6,15000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.9,Volkswagen
5371,5,12000,Petrol,Manual,First,17.19,1197.0,81.86,5.0,5.8,Hyundai
5372,6,32000,Diesel,Automatic,First,18.12,1995.0,190.0,5.0,30.5,BMW
5373,3,44504,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.6,Maruti
5374,8,66000,Diesel,Automatic,First,0.0,2987.0,165.0,5.0,23.0,Mercedes-Benz
5375,5,39437,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.15,Maruti
5376,3,36931,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.48,Hyundai
5377,4,17800,Petrol,Automatic,Second,21.9,624.0,37.48,4.0,2.38,Tata
5378,11,71346,Petrol,Manual,First,17.5,1298.0,85.8,5.0,3.8,Maruti
5379,5,45000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,5.5,Hyundai
5380,10,85155,Petrol,Manual,First,17.0,1197.0,80.0,5.0,3.55,Hyundai
5381,5,48823,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.35,Maruti
5382,5,37000,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,36.0,Land
5383,15,92000,Diesel,Manual,Second,16.1,1405.0,70.0,5.0,1.1,Tata
5384,6,36000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,3.7,Tata
5385,4,24569,Diesel,Manual,First,16.0,1997.0,140.0,7.0,13.5,Mahindra
5386,12,95000,Petrol,Automatic,Third,11.7,2354.0,177.6,5.0,2.85,Honda
5387,5,25811,Petrol,Manual,Second,25.4,624.0,37.5,4.0,2.13,Tata
5388,5,65000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,7.75,Hyundai
5389,3,100400,Diesel,Manual,First,25.0,1396.0,69.0,5.0,2.85,Tata
5390,6,76414,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.95,Honda
5391,8,82103,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.2,Mahindra
5392,7,98000,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,17.5,BMW
5393,10,45252,Petrol,Manual,First,18.9,1197.0,81.86,5.0,2.25,Hyundai
5394,3,10300,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.75,Maruti
5395,4,42024,Diesel,Automatic,First,19.08,1582.0,126.2,5.0,9.73,Hyundai
5396,2,51236,Diesel,Manual,First,25.47,1248.0,88.5,7.0,8.49,Maruti
5397,7,52000,Petrol,Automatic,First,13.6,1598.0,181.0,4.0,25.0,Mini
5398,5,42894,Diesel,Manual,First,23.2,1248.0,73.94,5.0,5.59,Maruti
5399,9,68000,Diesel,Automatic,First,15.6,1896.0,106.0,5.0,4.8,Skoda
5400,6,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45,Ford
5401,3,10000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5,Hyundai
5402,5,16000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.35,Honda
5403,7,46992,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.75,Honda
5404,10,170000,Diesel,Automatic,Third,18.48,1995.0,177.0,5.0,12.0,BMW
5405,6,58000,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,32.0,Audi
5406,5,50000,Diesel,Manual,Second,24.0,1120.0,70.0,5.0,4.0,Hyundai
5407,9,39010,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.6,Nissan
5408,4,26946,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.45,Hyundai
5409,5,28700,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6,Hyundai
5410,9,60000,Petrol,Automatic,First,11.74,1796.0,186.0,5.0,16.0,Mercedes-Benz
5411,6,38999,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,32.5,Land
5412,4,39000,Diesel,Automatic,First,11.18,2696.0,184.0,7.0,13.85,Mahindra
5413,2,7784,Petrol,Manual,First,20.73,1373.0,91.1,5.0,8.76,Maruti
5414,6,45710,Petrol,Automatic,First,11.8,3498.0,272.0,7.0,23.68,Mercedes-Benz
5415,3,42000,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,5.5,Maruti
5416,7,75995,Diesel,Automatic,Second,11.49,4367.0,335.3,5.0,65.81,Land
5417,7,57000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,4.99,Renault
5418,7,85350,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,5.7,Hyundai
5419,4,82725,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,11.99,Toyota
5420,4,19000,Diesel,Automatic,Second,21.76,1995.0,190.0,5.0,29.99,BMW
5421,2,13900,Petrol,Manual,First,18.88,1499.0,110.4,5.0,9.5,Ford
5422,6,108000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.5,Maruti
5423,4,36000,Diesel,Automatic,First,11.72,2199.0,194.3,7.0,23.0,Hyundai
5424,7,62188,Diesel,Manual,First,17.2,1396.0,53.5,5.0,2.95,Tata
5425,5,58397,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.9,Hyundai
5426,14,85000,Petrol,Manual,Third,0.0,1086.0,113.25304969366827,5.0,1.3,Hyundai
5427,4,30000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,4.25,Maruti
5428,2,29907,Diesel,Manual,First,16.0,2179.0,140.0,7.0,16.36,Mahindra
5429,11,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,9.95,Audi
5430,8,65000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.5,Volkswagen
5431,4,22000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.25,Maruti
5432,18,99024,Petrol,Manual,First,17.3,993.0,60.0,5.0,0.95,Maruti
5433,4,34952,Petrol,Manual,First,19.81,1086.0,68.05,5.0,4.01,Hyundai
5434,1,13913,Petrol,Manual,First,17.5,1199.0,88.7,5.0,8.2,Honda
5435,6,71000,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.2,Honda
5436,8,97000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,16.75,Toyota
5437,3,21000,Diesel,Automatic,First,16.0,2179.0,140.0,7.0,16.5,Mahindra
5438,13,116000,Diesel,Manual,Third,10.9,2499.0,113.25304969366827,7.0,3.75,Ford
5439,8,110438,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.5,Ford
5440,3,66507,Petrol,Automatic,Second,19.0,1199.0,88.7,5.0,5.43,Honda
5441,3,54650,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,30.35,Ford
5442,6,32000,Petrol,Automatic,First,17.97,1498.0,99.6,5.0,7.99,Nissan
5443,9,75378,Diesel,Manual,First,18.7,1896.0,66.0,5.0,3.59,Skoda
5444,8,82697,Diesel,Manual,First,25.44,936.0,57.6,5.0,1.9,Chevrolet
5445,11,135000,Petrol,Automatic,First,12.1,2362.0,164.7,5.0,4.7,Toyota
5446,8,149000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,7.25,Renault
5447,4,26212,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,24.46,Mercedes-Benz
5448,6,23500,Petrol,Manual,Second,17.57,1193.0,88.7,5.0,3.9,Tata
5449,7,56127,Petrol,Manual,First,18.5,1197.0,80.0,5.0,5.15,Hyundai
5450,5,26000,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,3.65,Maruti
5451,4,26000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,5.0,Hyundai
5452,11,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.3,Honda
5453,19,130000,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,0.75,Hyundai
5454,11,137148,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,1.85,Hyundai
5455,10,114703,Petrol,Manual,First,15.6,1196.0,70.0,5.0,1.8,Ford
5456,6,97439,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.41,Honda
5457,14,40000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.0,Maruti
5458,6,81609,Diesel,Manual,First,17.8,1248.0,113.25304969366827,5.0,5.55,Maruti
5459,6,28000,Diesel,Automatic,First,13.0,2987.0,258.0,5.0,31.75,Mercedes-Benz
5460,5,37500,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,32.0,Audi
5461,10,37000,Diesel,Automatic,First,13.5,2987.0,282.0,5.0,21.0,Mercedes-Benz
5462,10,83000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,2.75,Maruti
5463,15,79012,Petrol,Manual,First,13.4,1794.0,125.0,5.0,2.64,Toyota
5464,2,27395,Diesel,Manual,First,15.4,2179.0,120.0,7.0,14.19,Mahindra
5465,3,35362,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.85,Maruti
5466,6,117000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,15.5,Toyota
5467,10,23000,Petrol,Manual,First,18.2,1061.0,64.0,5.0,1.9,Maruti
5468,6,59508,Petrol,Manual,First,25.4,624.0,37.48,4.0,1.26,Tata
5469,11,69000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,2.4,Hyundai
5470,10,58000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,11.5,BMW
5471,6,88511,Diesel,Manual,First,16.0,2179.0,140.0,7.0,8.25,Mahindra
5472,9,66000,Petrol,Manual,First,15.8,1598.0,105.0,5.0,2.75,Volkswagen
5473,11,65000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,1.4,Skoda
5474,5,30676,Petrol,Manual,First,25.4,624.0,37.5,4.0,2.9,Tata
5475,9,76000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,2.4,Ford
5476,7,23627,Petrol,Automatic,First,14.8,1598.0,105.0,5.0,4.75,Volkswagen
5477,2,52827,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,44.76,Land
5478,5,64465,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.22,Honda
5479,2,14000,Petrol,Automatic,First,22.5,999.0,67.0,5.0,4.5,Renault
5480,5,26000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25,Hyundai
5481,9,78203,Diesel,Automatic,First,18.1,1991.0,147.9,4.0,5.5,Chevrolet
5482,3,27000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.95,Hyundai
5483,2,31919,Petrol,Automatic,First,24.07,998.0,67.1,5.0,4.56,Maruti
5484,4,47392,Diesel,Manual,First,20.5,1582.0,126.2,5.0,13.82,Hyundai
5485,4,17362,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.65,Honda
5486,4,49716,Diesel,Manual,First,21.19,1396.0,88.73,5.0,6.2,Hyundai
5487,6,48000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.25,Maruti
5488,11,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,8.5,Audi
5489,4,79000,Diesel,Manual,First,24.8,1396.0,88.7,5.0,7.25,Hyundai
5490,7,57000,Diesel,Manual,First,21.8,1461.0,78.0,5.0,4.61,Renault
5491,4,29754,Petrol,Manual,First,16.2,1199.0,74.0,5.0,5.3,Volkswagen
5492,8,50123,Diesel,Manual,First,17.0,1405.0,70.0,5.0,1.9,Tata
5493,8,57184,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.09,Hyundai
5494,13,75000,Diesel,Automatic,Second,16.46,2993.0,258.0,5.0,9.5,BMW
5495,5,26000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,12.65,Hyundai
5496,4,22129,Petrol,Manual,First,18.9,1197.0,82.0,5.0,4.25,Hyundai
5497,9,127887,Diesel,Manual,First,21.1,1248.0,73.9,5.0,2.95,Maruti
5498,14,92000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,3.45,Mahindra
5499,9,60634,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.3,Hyundai
5500,6,90000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,8.0,Tata
5501,11,59000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.71,Honda
5502,8,59293,Petrol,Manual,First,18.2,998.0,67.1,5.0,2.7,Maruti
5503,8,80753,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,4.5,Maruti
5504,5,40000,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,18.75,Toyota
5505,6,103000,Diesel,Manual,Second,28.4,1248.0,74.0,5.0,5.25,Maruti
5506,8,72389,LPG,Manual,First,26.2,998.0,58.2,5.0,3.2,Maruti
5507,3,48000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,6.0,Maruti
5508,6,41000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.14,Hyundai
5509,4,26000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.55,Renault
5510,8,30000,Petrol,Manual,Second,15.64,1193.0,64.08,5.0,2.3,Tata
5511,6,74624,Diesel,Manual,First,20.0,1399.0,68.05,5.0,5.65,Ford
5512,5,47877,Diesel,Automatic,First,15.15,2967.0,240.0,5.0,48.22,Porsche
5513,4,35000,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.0,Maruti
5514,5,52123,Diesel,Manual,First,20.34,1498.0,103.2,5.0,7.5,Volkswagen
5515,15,90000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,2.6,Mahindra
5516,2,1400,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,61.25,BMW
5517,11,122000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.5,Honda
5518,4,21110,Petrol,Automatic,First,17.44,1998.0,189.08,4.0,28.95,Mini
5519,5,78000,Diesel,Automatic,First,13.5,2477.0,175.56,6.0,15.0,Mitsubishi
5520,8,72000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,4.25,Maruti
5521,14,48000,Petrol,Automatic,First,8.6,5998.0,552.0,4.0,59.0,Bentley
5522,7,43486,Diesel,Manual,First,20.77,1248.0,88.76,7.0,6.6,Maruti
5523,13,199000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,5.2,Toyota
5524,10,34000,Petrol,Manual,First,11.7,1796.0,178.0,5.0,10.0,Mercedes-Benz
5525,4,37944,Diesel,Automatic,First,14.84,2143.0,167.62,5.0,35.0,Mercedes-Benz
5526,3,30000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.75,Ford
5527,5,64005,Petrol,Manual,First,17.71,1197.0,78.9,5.0,4.57,Toyota
5528,8,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.5,Hyundai
5529,15,105000,Petrol,Manual,First,0.0,999.0,113.25304969366827,5.0,1.75,Hyundai
5530,6,59885,Diesel,Automatic,First,12.39,2179.0,147.51,5.0,20.11,Land
5531,9,144471,Diesel,Manual,First,12.8,2494.0,102.0,8.0,7.8,Toyota
5532,9,63991,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.61,Hyundai
5533,13,72000,Petrol,Manual,Second,17.0,1086.0,113.25304969366827,5.0,1.11,Hyundai
5534,5,34895,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,4.6,Nissan
5535,5,97003,Diesel,Automatic,First,15.87,2993.0,308.43,5.0,85.0,BMW
5536,5,45000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,5.25,Honda
5537,7,45000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,3.3,Honda
5538,7,100000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,17.75,Toyota
5539,4,70000,Diesel,Automatic,First,12.97,2179.0,187.7,5.0,35.0,Land
5540,4,37023,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.39,Hyundai
5541,8,81000,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.5,Chevrolet
5542,3,20789,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,18.36,Toyota
5543,5,68310,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.95,Maruti
5544,5,47250,Diesel,Manual,Second,19.67,1582.0,126.2,5.0,11.0,Hyundai
5545,6,47000,Diesel,Automatic,Second,12.65,2993.0,255.0,5.0,64.75,Land
5546,3,128000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,6.3,Honda
5547,3,17702,Petrol,Manual,First,15.29,1591.0,121.3,5.0,11.94,Hyundai
5548,6,34987,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,5.95,Volkswagen
5549,3,37000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.0,Honda
5550,3,38271,Petrol,Manual,First,15.29,1591.0,121.3,5.0,12.53,Hyundai
5551,8,32510,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,3.75,Ford
5552,6,88000,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,27.0,BMW
5553,8,116000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,9.95,Mitsubishi
5554,7,156000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,4.2,Renault
5555,10,75319,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,2.0,Maruti
5556,7,28000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.25,Hyundai
5557,3,16500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,34.0,Mercedes-Benz
5558,4,75637,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,30.37,BMW
5559,2,32854,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,12.6,Hyundai
5560,1,6568,Petrol,Manual,First,25.17,799.0,53.3,5.0,5.09,Renault
5561,6,30000,Diesel,Automatic,First,14.94,2967.0,241.4,5.0,24.5,Audi
5562,2,17804,Diesel,Manual,Second,28.09,1248.0,88.5,5.0,7.97,Maruti
5563,9,69768,Petrol,Manual,First,16.0,1198.0,90.0,5.0,2.9,Honda
5564,4,62404,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,21.33,BMW
5565,8,97000,Diesel,Automatic,Second,19.08,1582.0,126.32,5.0,6.5,Hyundai
5566,4,55687,Diesel,Manual,First,21.38,1396.0,88.7,5.0,12.15,Hyundai
5567,6,17000,Petrol,Manual,First,15.04,1598.0,103.2,5.0,4.25,Volkswagen
5568,3,34232,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,35.84,BMW
5569,16,135000,Petrol,Automatic,Third,14.4,1997.0,152.0,5.0,3.0,Honda
5570,8,80000,Diesel,Manual,First,19.72,1461.0,108.45,5.0,6.75,Renault
5571,6,31045,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,5.65,Hyundai
5572,7,58000,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,7.5,Volkswagen
5573,2,35480,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.34,Hyundai
5574,4,62287,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,Maruti
5575,5,46162,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.98,Hyundai
5576,6,9200,Petrol,Manual,First,17.01,1591.0,121.3,5.0,5.75,Hyundai
5577,8,55339,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.65,Volkswagen
5578,9,55476,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.49,Volkswagen
5579,13,68553,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,1.5,Maruti
5580,4,67376,Diesel,Manual,First,24.5,1498.0,98.6,7.0,6.5,Honda
5581,7,42000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,8.0,Renault
5582,1,28069,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,30.85,Toyota
5583,6,93144,Diesel,Automatic,First,14.7,1984.0,181.0,5.0,17.15,Volvo
5584,6,24300,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.55,Maruti
5585,5,47883,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,7.4,Maruti
5586,7,12467,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,25.64,Audi
5587,7,56683,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,13.5,BMW
5588,7,38000,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.55,Ford
5589,2,35000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,15.0,Hyundai
5590,13,80000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,1.95,Hyundai
5591,14,125000,Petrol,Manual,Second,13.5,1799.0,130.0,5.0,2.3,Honda
5592,7,123000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,15.0,Toyota
5593,8,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.15,Hyundai
5594,8,87982,Diesel,Manual,First,21.64,1461.0,84.8,5.0,5.0,Nissan
5595,7,40714,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,24.75,BMW
5596,12,83000,Diesel,Manual,Second,16.52,1991.0,123.7,5.0,2.6,Chevrolet
5597,9,86000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.75,Hyundai
5598,11,60002,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,4.85,Skoda
5599,7,60000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,27.0,Mercedes-Benz
5600,6,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.0,Honda
5601,3,23000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,28.75,BMW
5602,4,81424,Diesel,Manual,First,12.99,2494.0,100.6,8.0,14.49,Toyota
5603,7,36400,Diesel,Automatic,First,7.5,4806.0,394.3,4.0,72.0,Porsche
5604,8,70000,Diesel,Manual,Second,22.71,1461.0,84.8,5.0,4.0,Nissan
5605,5,40000,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,4.5,Maruti
5606,1,600,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,6.25,Maruti
5607,5,65320,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,11.5,Volkswagen
5608,11,79000,Petrol,Manual,Third,9.8,2354.0,180.0,5.0,3.1,Honda
5609,2,5000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,10.11,Honda
5610,1,6028,Petrol,Manual,First,17.01,1591.0,121.3,5.0,11.54,Hyundai
5611,14,86000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.0,Maruti
5612,7,160000,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,2.5,Maruti
5613,9,59967,Petrol,Automatic,First,9.74,1984.0,208.0,5.0,18.0,Audi
5614,2,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.85,Toyota
5615,8,65727,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.97,Hyundai
5616,7,70000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,4.75,Hyundai
5617,2,39861,Diesel,Manual,First,20.14,1498.0,88.8,5.0,7.38,Volkswagen
5618,3,16485,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,42.75,BMW
5619,10,77332,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,3.65,Hyundai
5620,3,17489,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5.99,Hyundai
5621,8,125000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,13.5,Toyota
5622,4,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.0,Maruti
5623,4,22982,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,10.95,Hyundai
